,codigo,bairro,valor,condominio+iptu,area,banheiros,suites,garagem,portao eletronico,DCE,salas,total de uni.,varanda,piscinas,posicao,garagem,descricao da vaga,unidade por andar,sol da manha,playground,circuito de tv,quadra de esporte,jardins,elevador,academia,hall social,sauna,salao de festas,quartos,banheiros,suites,portaria permanente
612,173921,Jardim da Penha,550000.0,450.0,115.0,1,1,1,1,0,1,12,0,0, Fundo,1, privativa e coberta ,4,1,0,0,0,0,1,0,0,0,0,3,1,1,0
613,640351,Jardim Camburi,550000.0,454.06,100.0,3,1,2,1,0,1,32,1,0, Frente,2, cobertas e em linha (solidárias) ,4,1,0,1,0,1,1,0,1,1,1,3,3,1,0
614,646335,Enseada do Suá,550000.0,610.0,96.0,3,1,2,1,1,1,72,1,1, Lateral,2, privativa / coberta / soltas ,4,1,1,1,1,1,1,1,1,1,1,3,3,1,1
615,653635,Jardim da Penha,550000.0,701.0,78.0,1,2,2,1,0,1,20,2,0, Frente,2, privativa ,4,0,0,1,0,1,1,0,1,0,1,2,1,2,1
616,653834,Jardim Camburi,550000.0,390.01,85.0,2,1,2,1,0,1,36,1,1, Fundo,2, solidária e coberta ,4,1,0,1,0,1,1,0,1,1,1,3,2,1,0
617,654420,Mata da Praia,550000.0,1046.0,90.0,2,1,2,1,0,1,40,1,1, Fundo,2, soltas e cobertas ,4,1,1,1,0,1,1,0,1,0,1,3,2,1,1
618,163998,Jardim Camburi,550000.0,335.0,110.0,2,1,2,1,0,1,16,2,0, Frente,2," privativas, livre e cobertas no térreo ",2,0,0,0,0,1,1,0,0,0,0,3,2,1,0
619,657114,Jardim da Penha,550000.0,469.08,110.0,3,1,2,1,1,1,10,2,0, Frente,2, solidárias e cobertas no térreo ,2,1,0,0,0,0,1,0,1,0,0,3,3,1,0
620,658455,Praia do Canto,550000.0,740.0,140.0,3,1,1,1,1,2,52,1,0, Fundo,1, coberta  e solta ,4,1,0,1,0,1,1,0,1,0,1,3,3,1,1
621,658628,Jardim Camburi,550000.0,710.0,84.0,1,1,2,1,0,1,84,1,1, Frente,2," privativas, livres e cobertas ",6,1,1,0,1,0,1,1,1,1,1,3,1,1,1
622,376201,Jardim Camburi,550000.0,474.0,98.0,1,1,1,0,0,1,66,1,1, Frente,1," privativa, livre, coberta. ",6,0,0,1,0,0,1,0,1,1,1,3,1,1,1
623,571564,Praia do Canto,555000.0,535.9,70.0,2,1,2,1,0,1,44,1,1, Frente,2," cobertas - privativas, 01 livre e 01 presa ",4,1,0,1,0,1,1,0,1,1,1,2,2,1,1
624,571576,Praia do Canto,555000.0,0.0,70.0,1,1,1,1,0,1,0,1,1, Fundo,1, ,0,0,0,0,0,1,1,0,0,1,0,2,1,1,0
625,641361,Jardim da Penha,559000.0,906.45,140.0,1,1,2,1,0,1,12,1,0, Frente,2, solidárias e cobertas ,4,1,0,0,0,0,0,0,1,0,1,3,1,1,0
626,526278,Santa Lúcia,560000.0,730.0,230.0,1,3,1,1,1,1,48,0,0, Lateral,1, privativa ,4,0,1,1,1,0,1,1,1,0,0,4,1,3,1
627,618635,Jardim Camburi,560000.0,447.8,107.0,3,1,2,1,0,1,24,1,0, Fundo,2," livre, privativa e coberta. ",4,1,0,1,0,1,1,0,1,0,1,3,3,1,0
628,449614,Jardim da Penha,560000.0,649.16,120.0,3,1,2,0,0,1,8,1,0, Fundo,2, livre e solidária ,2,0,0,0,0,0,1,0,0,0,1,3,3,1,0
629,658944,Jardim Camburi,560000.0,490.0,97.0,2,1,2,1,0,1,72,1,1, Frente,2, cobertas de solidárias ,8,1,1,1,0,1,1,0,1,0,1,3,2,1,1
630,622567,Jardim Camburi,565000.0,450.0,100.0,1,2,2,1,0,1,24,1,0, Lateral,2, privativas / cobertas ,3,1,0,1,0,1,1,0,1,0,1,3,1,2,0
631,634091,Mata da Praia,568000.0,810.0,110.0,1,1,2,1,0,1,24,1,1, Frente,2, privativa / livre ,6,0,1,1,0,1,1,0,1,0,0,3,1,1,1
632,275996,Bento Ferreira,570000.0,677.0,90.0,2,1,2,1,0,1,30,1,1, Fundo,2," privativas, cobertas e livres ",3,1,1,1,0,1,1,0,1,1,1,3,2,1,1
633,66966,Praia do Canto,570000.0,856.59,128.05,3,1,2,1,1,2,36,2,1, Fundo,2, 2 vagas livres ,4,1,0,0,0,1,1,0,1,1,1,3,3,1,0
634,624434,Barro Vermelho,570000.0,633.2,105.0,1,1,1,1,1,1,64,0,0, Frente,1," privativa, livre e coberta. ",4,1,1,1,0,1,0,1,1,0,1,3,1,1,1
635,635432,Enseada do Suá,570000.0,622.07,95.0,2,1,2,1,1,1,76,1,1, Frente,2, cobertas - privativas e livres ,4,1,1,0,1,1,1,1,1,1,1,3,2,1,1
636,636006,Jardim da Penha,570000.0,770.63,100.0,1,1,1,1,0,1,20,1,0, Frente,1, privativa e coberta ,4,1,0,1,0,1,1,0,0,0,1,3,1,1,1
637,656977,Enseada do Suá,570000.0,636.63,89.0,1,1,2,1,0,1,0,1,1, Lateral,2, ,0,0,1,1,1,1,1,0,1,1,1,3,1,1,1
638,579576,Jardim da Penha,575000.0,405.24,105.0,1,1,1,1,1,1,20,2,1, Frente,1, livre e coberta ,4,1,0,0,0,0,1,0,1,0,1,3,1,1,0
639,658928,Jardim Camburi,575000.0,350.0,93.0,2,1,2,1,0,2,18,1,0, Frente,2, soltas e cobertas ,2,1,0,1,0,1,1,0,1,0,1,3,2,1,0
640,475172,Jardim Camburi,579000.0,550.0,90.89,2,1,2,1,0,1,28,1,1, Frente,2, privativa e coberta ,4,0,0,1,0,0,1,0,1,0,1,3,2,1,1
641,485320,Mata da Praia,580000.0,300.0,66.5,1,1,1,1,0,1,52,1,1, Lateral,1, privativa/coberta ,4,1,1,1,0,1,1,0,1,1,1,2,1,1,1
642,536914,Jardim Camburi,580000.0,560.0,99.0,1,1,2,1,0,1,0,1,1, Frente,2, cobertas e vinculadas ,0,1,1,1,0,1,1,0,1,1,1,3,1,1,1
643,437020,Jardim Camburi,580000.0,491.48,98.0,3,1,2,1,1,1,27,1,1, Lateral,2, solidarias ,3,0,0,1,0,1,1,0,1,1,1,3,3,1,0
644,639967,Enseada do Suá,580000.0,470.0,99.0,2,1,1,0,1,1,48,1,0, Fundo,1, livre e coberta ,4,1,1,1,0,1,1,0,1,0,1,3,2,1,1
645,652347,Jardim da Penha,580000.0,539.0,139.0,2,1,2,0,0,1,8,1,0, Frente,2, solidárias  ,2,0,0,1,0,1,1,0,1,0,0,4,2,1,0
646,653005,Bento Ferreira,580000.0,599.57,120.0,3,1,1,1,1,1,48,1,0, Lateral,1, coberta e livre ,4,1,1,0,0,1,1,0,1,1,1,4,3,1,1
647,342449,Jardim Camburi,580000.0,513.65,95.0,2,1,1,1,0,1,40,1,1, Frente,1," coberta, privativa, 01 presa, 01 livre ",4,0,1,1,0,1,1,0,1,1,1,2,2,1,1
648,648954,Jardim Camburi,582000.0,0.0,83.0,1,1,2,0,0,1,24,1,1, Lateral,2, ,4,1,0,0,0,0,0,1,1,1,1,3,1,1,0
649,614598,Jardim da Penha,585000.0,451.38,140.0,3,1,2,1,0,1,14,2,0, Frente,2," privativa, livre, solidária e coberta ",4,0,0,1,0,1,1,0,1,0,1,4,3,1,0
650,594452,Jardim Camburi,589000.0,558.91,92.0,1,2,2,1,0,1,28,1,1, Lateral,2, privativa / solidária / coberta ,4,0,0,0,0,1,1,0,1,0,1,3,1,2,1
651,589267,Jardim Camburi,590000.0,0.0,100.0,2,1,1,1,0,1,16,1,0, Frente,1," privativa, livre e coberta ",2,0,0,1,0,1,0,0,1,0,1,3,2,1,1
652,277530,Praia do Suá,590000.0,670.0,102.54,1,1,2,1,1,1,34,1,1, Frente,2, privativa ,2,1,1,1,0,1,1,1,1,1,1,3,1,1,1
653,506390,Santa Lúcia,590000.0,719.1,216.62,4,2,1,1,1,2,48,0,0, Frente,1, livre e coberta ,4,1,1,1,1,1,1,1,1,0,1,4,4,2,1
654,568618,Praia do Canto,590000.0,700.0,170.0,1,1,1,1,1,2,12,4,0, Frente,1, solidaria ,2,0,0,0,0,0,1,0,1,0,0,3,1,1,0
655,608374,Jardim Camburi,590000.0,640.0,92.0,1,1,2,1,0,1,28,1,1, Frente,2, privativa / livre / solidaria / coberta ,4,0,0,0,0,1,1,0,1,0,1,3,1,1,0
656,642648,Jardim da Penha,590000.0,751.7,95.32,3,1,2,1,0,1,40,2,1, Lateral,2," solidária, privativa e coberta ",4,1,0,1,0,1,1,0,1,1,1,3,3,1,1
657,643902,Jardim Camburi,590000.0,587.58,105.0,3,1,1,1,0,1,12,1,0, Frente,1, coberta e solta n° 11 térreo. ,2,1,0,0,0,1,1,0,1,0,0,3,3,1,0
658,653384,Jardim da Penha,590000.0,1500.0,115.0,3,1,2,0,0,1,10,2,0, Frente,2, cobertas e privativas ,2,1,0,1,0,0,1,0,1,0,1,3,3,1,0
659,354949,Praia do Canto,590000.0,871.0,150.0,1,1,1,1,1,1,12,0,0, Frente,1, coletiva e presa ,2,1,0,0,0,0,1,0,1,0,0,3,1,1,0
660,652735,Mata da Praia,590000.0,465.0,100.0,2,1,1,1,0,1,85,1,1, Lateral,1," privativa, livre e coberta ",5,1,1,1,0,1,1,1,1,1,1,2,2,1,1
661,578359,Praia do Canto,595000.0,1507.01,130.0,1,1,1,1,0,2,16,0,0, Frente,1, rotativa ,2,1,0,0,0,0,1,0,1,0,0,3,1,1,1
662,601804,Jardim da Penha,595000.0,727.94,110.0,2,1,1,1,1,1,9,0,0, Fundo,1," coberta, privativa e livre ",3,0,0,0,0,0,1,0,1,0,0,3,2,1,0
663,339156,Jardim da Penha,595000.0,235.0,106.0,1,1,1,1,0,1,10,1,0, Frente,1, livre e coberta ,2,0,0,0,0,0,1,0,1,0,0,3,1,1,0
664,510042,Jardim Camburi,599000.0,815.0,114.75,3,1,2,1,1,1,28,1,1, Lateral,2, privativas ,4,0,0,1,0,1,1,0,1,0,1,3,3,1,1
665,570115,Jardim da Penha,600000.0,643.48,65.0,1,1,1,1,0,1,50,1,1, Lateral,1," privativa, coberta, solta. ",10,1,0,1,0,0,1,0,1,0,1,2,1,1,1
666,620397,Mata da Praia,600000.0,482.29,92.0,2,1,1,1,0,1,102,1,1, Fundo,1," privativa, descoberta ",3,0,1,1,1,1,1,1,1,1,1,2,2,1,1
667,623397,Jardim da Penha,600000.0,326.0,70.0,1,1,2,0,0,2,48,1,0, Fundo,2, privativa / livre / coberta  ,8,0,0,0,0,0,0,0,0,0,0,2,1,1,0
668,631798,Jardim Camburi,600000.0,477.45,100.0,1,2,2,1,0,1,18,2,1, Lateral,2," livre, coberta ",3,0,0,1,0,0,1,1,1,0,1,3,1,2,0
669,632861,Jardim da Penha,600000.0,490.0,90.0,3,1,1,0,1,1,25,1,0, Frente,1, coberta/privativa/saída independente ,5,0,0,1,0,1,1,0,0,0,0,3,3,1,0
670,647357,Jardim Camburi,600000.0,0.0,92.92,0,0,2,1,0,0,64,0,1, Frente,2, ,8,0,1,0,0,0,1,1,1,1,0,3,0,0,1
671,665219,Jardim da Penha,600000.0,2.0,68.91,1,1,2,1,0,1,40,0,1, Fundo,2, privativa e coberta ,8,1,1,1,0,1,1,0,1,1,1,2,1,1,1
672,665236,Bento Ferreira,600000.0,529.57,120.0,1,1,1,1,1,1,0,1,0, Frente,1, privativa ,0,1,1,1,0,1,1,0,1,1,1,4,1,1,1
673,666477,Praia do Suá,600000.0,643.8,116.0,2,1,2,1,1,1,56,1,1, Frente,2," cobertas, privativas e livres ",4,1,1,1,0,0,1,1,1,0,1,3,2,1,1
674,606495,Mata da Praia,610000.0,650.0,120.0,1,2,2,1,1,1,20,2,1, Fundo,2, solidárias e cobertas ,4,0,0,1,0,0,1,0,1,0,1,3,1,2,0
675,650848,Enseada do Suá,610000.0,1386.6,96.0,1,1,2,1,1,1,68,1,1, Fundo,2, privativa e coberta ,4,1,1,1,1,1,1,1,1,1,1,3,1,1,1
676,597465,Jardim Camburi,610621.0,0.0,100.12,1,1,2,0,0,1,20,1,1, Frente,2, ,4,0,0,0,0,0,1,1,0,1,1,3,1,1,1
677,666666,Jardim da Penha,616622.0,0.0,80.14,1,1,2,0,0,1,15,1,0, Frente,2, privativa coberta ,3,1,0,1,0,1,1,1,1,0,0,2,1,1,0
678,389344,Jardim da Penha,619000.0,473.52,100.0,1,1,2,1,0,1,20,1,0, Lateral,2," privativa, solidaria ",4,1,0,0,0,1,1,0,1,0,0,3,1,1,0
679,598485,Lourdes,620000.0,33.8,157.0,3,1,2,0,0,2,1,1,0, Frente,2, cobertas ,1,1,0,0,0,0,0,0,0,0,0,5,3,1,0
680,545473,Santa Terezinha,620000.0,495.1,86.0,2,1,2,1,0,1,64,1,1, Frente,2, privativas ,8,1,1,1,0,0,1,1,1,1,1,3,2,1,1
681,367324,Praia do Canto,620000.0,1161.11,63.48,1,1,2,1,0,1,48,1,1, Frente,2, cobertas e solidárias ,4,0,1,1,0,1,1,1,1,1,1,2,1,1,1
682,633861,Praia do Canto,620000.0,673.39,160.0,2,1,2,0,1,2,16,0,0, Frente,2, 1 vaga grande que cabe dois carros - coberta ,4,0,0,0,0,0,1,0,1,0,1,3,2,1,0
683,397440,Jardim da Penha,620000.0,480.0,136.0,1,1,1,1,1,1,12,1,0, Frente,1, privativa e coberta ,3,0,0,0,0,0,1,0,1,0,1,3,1,1,0
684,665767,Bento Ferreira,620000.0,736.23,86.0,1,1,2,1,0,1,52,2,1, Lateral,2," privativas, cobertas e solidárias ",4,0,1,1,1,1,1,1,1,1,1,2,1,1,1
685,463920,Jardim da Penha,624000.0,574.0,110.0,3,1,2,1,1,2,12,1,0, Lateral,2," livre, privativa e coberta. ",4,0,0,1,0,1,1,0,0,0,0,3,3,1,0
686,611382,Enseada do Suá,625000.0,597.94,92.0,2,1,2,1,0,1,324,2,1, Lateral,2, solidárias descobertas ,6,1,1,1,1,1,1,1,1,1,1,3,2,1,1
687,583369,Enseada do Suá,625000.0,564.64,100.0,1,1,2,1,1,1,68,1,1, Lateral,2," privativa, livre e solidaria ",4,1,1,1,1,0,1,1,1,1,1,3,1,1,1
688,653244,Enseada do Suá,625000.0,676.63,84.0,1,1,2,1,0,1,96,1,1, Frente,2, solidárias e cobertas no g1 - 128 e 128a ,6,1,1,1,1,1,1,1,0,1,1,3,1,1,1
689,486868,Santa Luíza,628200.0,702.0,66.02,1,1,2,1,0,1,95,1,1, Frente,2, privativas e cobertas ,5,1,1,1,0,1,1,1,1,1,1,2,1,1,1
690,625346,Enseada do Suá,630000.0,566.66,96.0,1,1,2,1,1,1,68,1,1, Frente,2, privativa / livres / solidárias / coberta ,4,1,1,1,1,1,1,1,1,0,1,3,1,1,1
691,143534,Mata da Praia,630000.0,600.0,130.0,1,1,2,1,1,2,20,1,0, Frente,2," privativas, livres e cobertas. ",4,1,0,0,0,0,1,0,1,0,1,3,1,1,1
692,482033,Jardim da Penha,630000.0,694.0,120.0,1,1,1,1,1,1,10,1,0, Frente,1, privativa ,2,1,0,0,0,1,1,0,1,0,1,3,1,1,0
693,640530,Bento Ferreira,630000.0,1340.0,130.0,3,1,1,1,0,1,36,2,1, Fundo,1, privativa e coberta ,4,1,0,1,0,1,1,0,1,1,1,3,3,1,1
694,652706,Praia do Canto,630000.0,895.0,137.0,3,1,1,1,0,1,72,2,0, Frente,1," livre excelente , coberta e demarcada ",2,0,1,0,1,1,1,0,1,0,1,3,3,1,0
695,99051,Enseada do Suá,630000.0,552.29,96.0,1,1,2,1,0,1,68,1,1, Frente,2, solidária ,4,1,1,1,1,0,1,1,1,1,1,3,1,1,1
696,664640,Praia do Canto,630000.0,534.51,90.0,1,1,2,1,0,2,96,2,1, Fundo,2, soltas e cobertas ,4,0,1,1,0,1,1,1,1,1,1,3,1,1,1
697,536610,Jardim Camburi,640000.0,390.0,90.0,3,1,2,1,0,2,54,1,1, Frente,2, soltas ,6,0,1,1,0,1,1,1,1,1,1,3,3,1,1
698,536703,Santa Terezinha,640000.0,408.29,90.0,2,1,2,1,0,2,54,2,1, Fundo,2, solidárias ,6,1,1,1,0,1,1,1,1,1,1,3,2,1,1
699,583398,Mata da Praia,640000.0,645.62,90.0,1,1,2,1,0,1,20,0,1, Fundo,2, solidária ,4,1,1,0,0,1,1,0,1,0,1,3,1,1,1
700,584465,Enseada do Suá,640000.0,530.7,96.0,1,1,2,1,1,1,68,0,1, Frente,2, privativa/ livre / coberta ,4,1,1,1,1,1,1,1,1,1,1,3,1,1,1
701,595758,Praia do Canto,640000.0,636.1,97.59,1,2,2,1,0,1,96,1,0, Frente,2, privativa ,6,0,0,1,0,1,1,0,1,1,1,2,1,2,1
702,391472,Praia do Canto,640000.0,1140.84,68.61,1,1,1,1,0,1,26,2,1, Frente,1, livre ,2,0,1,1,0,1,1,1,1,1,1,2,1,1,1
703,126180,Jardim da Penha,640000.0,350.0,115.0,2,1,1,1,1,1,8,2,0, Frente,1, coberta/privativa e fácil de manobrar na vaga ,2,1,0,1,0,1,1,0,1,0,1,3,2,1,0
704,645993,Jardim da Penha,640000.0,934.0,96.0,2,1,2,1,0,1,60,2,1, Fundo,2, cobertas solidárias ,12,1,1,1,0,1,1,1,1,1,1,3,2,1,1
705,522510,Jardim da Penha,645000.0,531.12,110.0,3,1,1,1,0,1,14,1,0, Frente,1, privativa e coberta ,4,1,0,1,0,0,1,0,1,0,0,3,3,1,0
706,666615,Mata da Praia,645000.0,459.6,89.6,2,1,1,1,0,1,0,1,1, Frente,1," livre, coberta ",0,0,1,1,1,1,1,1,1,1,1,2,2,1,1
707,573849,Enseada do Suá,650000.0,777.1,95.0,1,1,2,1,0,1,162,1,1, Frente,2," privativa, solta e coberta ",6,1,1,1,1,1,1,1,1,1,1,3,1,1,1
708,561229,Enseada do Suá,650000.0,581.64,100.0,2,1,2,1,1,1,76,1,1, Lateral,2, privativas e cobertas ,4,1,0,1,1,1,1,1,1,1,1,3,2,1,1
709,541670,Praia do Canto,650000.0,873.71,116.43,3,1,2,1,1,1,36,1,1, Frente,2, livres e cobertas ,4,1,0,1,0,1,1,0,1,1,1,3,3,1,1
710,529623,Jardim da Penha,650000.0,980.0,90.0,1,1,2,1,0,1,48,2,1, Frente,2," solidária, coberta ",12,0,1,0,0,0,1,1,1,1,1,3,1,1,1
711,531065,Praia do Canto,650000.0,690.0,108.0,1,1,2,1,1,1,20,1,1, Frente,2," privativa, solidaria e coberta ",4,0,1,1,0,0,1,0,1,1,1,3,1,1,1
712,583666,Praia do Canto,650000.0,485.0,96.0,2,1,2,1,0,1,114,1,1, Frente,2," subsolo vagas nº 20 e 21 de frente a rampa, solidárias ",6,1,1,1,1,1,1,1,1,0,1,3,2,1,1
713,588258,Jardim da Penha,650000.0,956.56,140.0,1,1,2,1,0,1,20,1,0, Frente,2, nº 9 e 9a solidária e coberta ,4,0,0,0,0,0,1,0,1,1,1,4,1,1,1
714,614551,Jardim Camburi,650000.0,432.67,130.0,2,2,2,1,0,1,24,1,0, Fundo,2, privativas e cobertas ,4,1,0,0,0,0,1,0,1,0,0,3,2,2,0
715,553369,Jardim da Penha,650000.0,480.0,84.28,1,1,2,1,0,1,48,1,1, Frente,2, solidarias e cobertas ,12,0,0,0,0,1,1,0,1,1,1,3,1,1,1
716,613468,Bento Ferreira,650000.0,570.1,86.0,1,1,2,1,0,1,52,2,1, Lateral,2, solidárias e cobertas ,4,0,1,1,1,1,1,1,1,1,1,3,1,1,1
717,618677,Jardim Camburi,650000.0,504.0,100.0,1,1,2,1,0,1,66,1,1, Lateral,2, solidaria  ,6,1,0,0,0,0,1,0,1,1,1,3,1,1,1
718,623648,Jardim Camburi,650000.0,582.92,135.0,3,1,2,1,0,1,12,1,1, Frente,2, privativas ,2,1,1,1,0,1,1,0,1,1,1,3,3,1,1
719,121647,Jardim da Penha,650000.0,337.07,115.0,1,1,2,1,1,1,10,1,0, Frente,2," privativas, cobertas e solidárias ",2,0,0,1,0,1,1,0,1,0,1,3,1,1,0
720,629947,Enseada do Suá,650000.0,599.11,100.0,2,1,2,1,1,1,68,1,1, Fundo,2, cobertas - privativas e solidarias ,4,0,1,1,1,1,1,1,1,1,1,3,2,1,1
721,277789,Barro Vermelho,650000.0,677.0,93.0,1,2,2,1,0,1,59,1,1, Frente,2, privativa / solidária / coberta ,3,0,1,1,0,1,1,1,1,1,1,2,1,2,1
722,637843,Jardim Camburi,650000.0,464.19,85.0,2,1,2,1,0,1,288,1,1, Fundo,2," 01 coberta, privativa e livre e 01 coberta, privativa e presa, nº 29 - 29 a ",8,0,1,1,1,1,1,1,1,1,1,3,2,1,1
723,650472,Jardim da Penha,650000.0,0.0,95.0,2,1,2,1,0,1,20,1,1, Frente,2, privativas ,4,1,0,0,0,1,1,0,1,0,0,3,2,1,0
724,652765,Enseada do Suá,650000.0,676.63,84.0,1,1,2,1,0,1,320,1,1, Fundo,2," privativa, coberta ",8,0,1,1,1,1,1,1,1,1,1,3,1,1,1
725,654785,Jardim Camburi,650000.0,645.5,104.0,3,1,2,1,1,1,56,1,1, Lateral,2," no térreo, cobertas e em linha (solidárias) ",4,1,1,1,1,1,1,1,1,1,1,3,3,1,1
726,659582,Jardim da Penha,650000.0,603.0,145.0,2,1,1,1,1,1,20,2,0, Fundo,1," coberta, privativa e livre ",4,0,0,1,0,0,1,0,1,0,1,3,2,1,0
727,661547,Enseada do Suá,650000.0,736.06,108.0,3,2,3,1,0,1,192,2,1, Frente,3," cobertas, privativas e solidarias ",4,1,1,1,1,1,1,1,1,1,0,3,3,2,1
728,575198,Bento Ferreira,659000.0,533.0,100.0,2,1,2,1,1,1,36,2,1, Frente,2, soltas e cobertas ,4,0,1,1,0,1,1,0,1,1,1,3,2,1,1
729,398726,Praia do Canto,660000.0,538.0,90.0,2,1,2,1,0,1,0,2,1, Fundo,2," privativa, coberta, 01 livre e 01 presa ",4,1,1,1,0,1,1,1,1,1,1,3,2,1,1
730,617969,Jardim Camburi,660000.0,410.0,120.0,1,1,2,1,1,2,8,2,0, Frente,2, privativa / coberta / solidári. ,1,0,0,0,0,1,1,0,1,0,0,3,1,1,0
731,594188,Bento Ferreira,660000.0,593.34,84.7,1,1,2,1,0,1,52,1,1, Fundo,2," 01 vaga solidária, 01 livre cobertas ",4,0,0,1,0,1,1,0,1,1,1,3,1,1,1
732,642195,Jardim Camburi,665000.0,639.5,114.0,1,1,2,1,0,1,28,1,1, Lateral,2," privativas, cobertas e solidárias ",4,0,1,1,1,1,1,1,1,1,1,4,1,1,1
733,395628,Jardim Camburi,670000.0,752.45,124.0,3,1,2,0,0,1,28,2,0, Lateral,2, cobertas e solidárias ,4,0,0,0,0,0,1,0,0,0,0,2,3,1,0
734,643172,Praia do Canto,670000.0,594.0,110.0,3,2,2,1,0,1,52,2,1, Fundo,2, solidárias e cobertas no térreo ,4,1,0,1,0,1,1,1,1,1,1,3,3,2,1
735,273254,Jardim Camburi,670000.0,767.66,142.68,3,1,2,1,1,1,12,1,1, Frente,2, duas vagas cobertas ,2,1,0,1,0,1,1,0,1,1,1,3,3,1,0
736,533070,Mata da Praia,675000.0,506.0,67.25,1,1,2,1,0,1,52,1,1, Frente,2, solidaria ,4,1,1,0,0,0,1,0,1,1,1,2,1,1,1
737,608606,Praia de Santa Helena,680000.0,1300.0,108.0,1,2,2,1,0,1,96,1,1, Fundo,2," cobertas , número 228 ",4,0,1,1,1,1,1,1,1,1,1,3,1,2,1
738,594545,Bento Ferreira,680000.0,597.85,120.0,1,1,1,1,1,2,48,1,0, Frente,1," privativa, livre e coberta ",4,1,1,1,0,1,1,0,1,1,1,4,1,1,1
739,465949,Bento Ferreira,680000.0,741.63,247.0,1,1,2,1,1,1,8,0,0, Frente,2, 1 vaga coberta e 01 descoberta ,1,0,0,0,0,0,1,0,1,0,0,4,1,1,0
740,120062,Praia do Canto,680000.0,916.0,115.0,1,1,1,1,1,1,22,2,0, Frente,1, livre e coberta ,2,0,0,1,0,1,1,0,1,0,1,3,1,1,1
741,637560,Praia do Canto,680000.0,471.0,160.0,2,1,1,1,1,1,40,1,1, Frente,1, privativa coberta ,4,0,0,0,0,1,1,0,1,0,0,3,2,1,1
742,640958,Praia do Canto,680000.0,1037.83,127.0,1,1,2,0,0,1,12,1,0, Frente,2, solidárias e cobertas ,2,0,0,0,0,1,1,0,1,0,1,3,1,1,1
743,643160,Jardim Camburi,680000.0,659.94,103.0,1,1,2,1,0,1,0,1,1, Frente,2, solidárias e cobertas ,4,1,0,0,0,1,1,0,0,0,1,3,1,1,1
744,643338,Bento Ferreira,680000.0,544.18,100.0,1,1,2,1,0,1,36,2,1, Frente,2, solidárias ,4,0,1,0,0,1,1,0,1,1,1,3,1,1,0
745,648446,Jardim da Penha,680000.0,694.34,109.49,1,1,2,1,0,1,15,1,1, Lateral,2, privativa e coberta ,3,0,0,0,0,0,1,0,0,1,1,3,1,1,0
746,648890,Ilha do Boi,680000.0,674.89,160.0,1,1,2,1,1,1,16,0,0, Frente,2, compartilhada ,4,0,0,0,0,1,1,0,0,0,1,4,1,1,1
747,516073,Jardim Camburi,680000.0,520.0,114.0,3,2,2,0,0,1,36,1,0, Frente,2, solidárias  ,4,0,0,0,0,0,0,0,0,0,0,4,3,2,0
748,656733,Jardim Camburi,680000.0,710.0,120.0,2,1,2,1,0,1,30,1,1, Frente,2, soltas e cobertas ,3,1,1,1,0,1,1,0,1,1,1,3,2,1,1
749,665139,Jardim Camburi,680000.0,0.0,100.0,1,1,2,1,0,1,16,1,1, Frente,2," privativas, solidárias e cobertas ",2,0,0,1,0,1,1,0,1,1,1,3,1,1,0
750,665187,Jardim Camburi,680000.0,522.43,98.0,1,1,2,0,0,1,66,1,1, Frente,2, pavimento g ,6,1,0,0,0,0,1,0,1,1,1,3,1,1,1
751,347791,Jardim Camburi,680000.0,363.4,101.6,2,1,2,1,0,1,24,2,1, Fundo,2, solidária e coberta ,4,1,0,1,0,0,1,0,1,1,1,3,2,1,0
752,622110,Jardim Camburi,680851.0,500.0,130.0,1,1,2,1,1,1,24,1,1, Lateral,2, coberta ,6,0,1,1,0,0,1,0,1,0,1,3,1,1,1
753,566156,Praia do Canto,690000.0,1289.25,105.0,3,1,1,1,0,1,0,0,0, Frente,1, coberta/ presa ,0,1,0,0,0,0,1,0,0,0,0,3,3,1,1
754,589062,Jardim da Penha,690000.0,457.7,140.0,1,1,1,1,0,1,8,1,0, Frente,1, coberta ,2,0,0,1,0,0,1,0,1,0,0,3,1,1,0
755,554727,Jardim da Penha,690000.0,655.54,105.0,1,1,2,1,1,1,40,1,1, Frente,2, solidárias e privativas ,4,1,1,0,0,0,1,1,1,1,1,3,1,1,1
756,622528,Jardim da Penha,690000.0,672.37,150.0,3,1,2,1,0,1,20,1,1, Frente,2, privativas e cobertas. ,4,0,1,1,0,1,0,0,1,0,1,3,3,1,0
757,643086,Enseada do Suá,690000.0,465.85,96.0,2,1,2,1,0,1,72,1,1, Frente,2, cobertas - privativas e solidárias ,4,1,1,1,1,1,1,1,1,1,1,3,2,1,1
758,646305,Mata da Praia,690000.0,400.0,84.14,1,1,2,1,1,1,20,1,1, Lateral,2, privativas ,4,1,1,1,0,1,1,0,1,0,1,3,1,1,1
759,129365,Jardim da Penha,690000.0,440.0,120.0,2,1,2,1,1,1,10,1,1, Lateral,2, solidárias e cobertas ,2,1,0,0,0,0,1,0,1,0,1,4,2,1,0
760,171285,Praia do Canto,690000.0,735.23,105.0,3,1,2,1,1,1,64,1,1, Fundo,2, livres ,4,0,1,1,0,1,1,1,1,1,1,3,3,1,1
761,605710,Mata da Praia,692000.0,521.35,148.0,2,2,2,1,1,1,14,2,0, Fundo,2, cobertas ,4,0,0,1,0,1,1,0,1,0,1,4,2,2,0
